tag, type, x, y, z, ad1, time, real_time, acc
1,Linearaccel,-0.6335964,-1.6535122,0.45316958,0,6194,1475565881963,3
1,Linearaccel,-0.1770916,-2.3932996,0.43841887,0,6244,1475565882013,3
1,Linearaccel,-0.12295532,-2.6741962,0.28288877,0,6294,1475565882063,3
1,Linearaccel,0.6128826,-2.6995106,0.22558236,0,6345,1475565882114,3
1,Linearaccel,2.7955408,-2.8143044,0.12543845,0,6395,1475565882164,3
1,Linearaccel,0.19565105,-1.7787573,-0.19101167,0,6445,1475565882214,3
1,Linearaccel,-1.6203251,-1.3844414,-0.73322344,0,6496,1475565882265,3
1,Linearaccel,0.2267046,-1.12061,-1.0901932,0,6546,1475565882315,3
1,Linearaccel,0.8296175,-0.118756056,-1.0022851,0,6596,1475565882365,3
1,Linearaccel,0.054771423,0.46834755,-0.7124727,0,6647,1475565882416,3
1,Linearaccel,-0.28579712,0.21772146,-1.0025271,0,6697,1475565882466,3
1,Linearaccel,0.015381813,0.97415733,-1.0395479,0,6747,1475565882516,3
1,Linearaccel,-0.101161,1.6532669,-1.0098603,0,6798,1475565882567,3
1,Linearaccel,0.29218864,2.0279717,-1.0309424,0,6848,1475565882617,3
1,Linearaccel,0.7689233,2.3299203,-1.0903337,0,6898,1475565882667,3
1,Linearaccel,1.5543351,2.258494,-0.86913824,0,6949,1475565882718,3
1,Linearaccel,1.8595386,2.122263,-0.56350636,0,6999,1475565882768,3
1,Linearaccel,3.332313,1.7084312,-0.3130467,0,7050,1475565882819,3
1,Linearaccel,1.4932985,1.8526669,0.07312727,0,7100,1475565882869,3
1,Linearaccel,-1.0695934,1.6817675,-0.1139853,0,7150,1475565882919,3
1,Linearaccel,0.21271896,0.50115395,-0.2831583,0,7201,1475565882970,3
1,Linearaccel,0.75774574,0.5947511,-0.28570104,0,7251,1475565883020,3
1,Linearaccel,-0.58359814,0.42816877,-0.030966997,0,7301,1475565883070,3
1,Linearaccel,-1.1570082,-0.52124596,-0.3182664,0,7352,1475565883121,3
1,Linearaccel,-1.1601162,-0.8712039,-0.28866458,0,7402,1475565883171,3
1,Linearaccel,-0.7766056,-1.4242256,-0.09554434,0,7452,1475565883221,3
1,Linearaccel,-0.28910065,-2.0927022,-0.15993786,0,7503,1475565883272,3
1,Linearaccel,0.19678307,-2.4529018,-0.094382286,0,7553,1475565883322,3
1,Linearaccel,0.19552135,-2.460731,0.0347445,0,7603,1475565883372,3
1,Linearaccel,2.156497,-3.0497477,-0.08560538,0,7654,1475565883423,3
1,Linearaccel,1.974741,-2.390481,0.12021613,0,7704,1475565883473,3
1,Linearaccel,-1.6023293,-1.8526559,-0.53625035,0,7755,1475565883524,3
1,Linearaccel,-0.094703674,-2.0241637,-0.71829224,0,7805,1475565883574,3
1,Linearaccel,0.5888796,-0.7002969,-0.8230976,0,7855,1475565883624,3
1,Linearaccel,-0.23478699,0.23387742,-0.8261416,0,7906,1475565883675,3
1,Linearaccel,-0.15986443,0.77454257,-1.0996032,0,7956,1475565883725,3
1,Linearaccel,0.019514084,1.0385165,-1.3422642,0,8006,1475565883775,3
1,Linearaccel,0.07706547,1.8228478,-1.3145711,0,8057,1475565883826,3
1,Linearaccel,0.27757263,2.0567656,-1.211232,0,8107,1475565883876,3
1,Linearaccel,0.7591562,2.2048774,-1.0570924,0,8157,1475565883926,3
1,Linearaccel,1.319705,2.0931258,-0.9222536,0,8208,1475565883977,3
1,Linearaccel,1.8254013,1.932611,-0.5582659,0,8258,1475565884027,3
1,Linearaccel,3.026606,1.6053338,-0.37902236,0,8308,1475565884077,3
1,Linearaccel,1.810319,1.5307555,-0.11791539,0,8359,1475565884128,3
1,Linearaccel,-0.35788345,1.5581574,-0.20858097,0,8409,1475565884178,3
1,Linearaccel,0.51426697,0.4152031,-0.19188952,0,8459,1475565884228,3
1,Linearaccel,0.38039684,0.58248377,-0.17500687,0,8510,1475565884279,3
1,Linearaccel,-0.7869282,0.20337486,-0.05778432,0,8560,1475565884329,3
1,Linearaccel,-1.1303844,-0.56006527,-0.086208105,0,8611,1475565884380,3
1,Linearaccel,-1.379961,-1.1002965,-0.10594678,0,8661,1475565884430,3
1,Linearaccel,-0.9108076,-1.3953791,0.24315023,0,8711,1475565884480,3
1,Linearaccel,-0.5663452,-2.0297747,0.10744381,0,8762,1475565884531,3
1,Linearaccel,0.15370274,-2.4415698,0.012837172,0,8812,1475565884581,3
1,Linearaccel,0.40711594,-2.3941135,-0.047718525,0,8862,1475565884631,3
1,Linearaccel,1.521863,-2.6448903,-0.13203609,0,8913,1475565884682,3
1,Linearaccel,2.2322474,-2.5557218,0.08837128,0,8963,1475565884732,3
1,Linearaccel,-1.4074411,-1.5908638,-0.56656706,0,9013,1475565884782,3
1,Linearaccel,-0.15502548,-1.9104936,-0.7008724,0,9064,1475565884833,3
1,Linearaccel,1.0579529,-0.78216434,-1.0125087,0,9114,1475565884883,3
1,Linearaccel,0.22503185,0.24953651,-0.80199337,0,9164,1475565884933,3
1,Linearaccel,0.07708454,0.32870913,-1.070678,0,9215,1475565884984,3
1,Linearaccel,0.13631153,1.0676057,-1.3383853,0,9265,1475565885034,3
1,Linearaccel,-0.15890789,1.7792416,-1.3106134,0,9315,1475565885084,3
1,Linearaccel,-0.08116341,2.071414,-1.1982946,0,9366,1475565885135,3
1,Linearaccel,0.33821964,2.3041573,-1.0741799,0,9416,1475565885185,3
1,Linearaccel,1.2594132,2.2919335,-0.837461,0,9467,1475565885236,3
1,Linearaccel,1.8918262,2.1344686,-0.5090804,0,9517,1475565885286,3
1,Linearaccel,3.6175656,1.6572852,-0.29505658,0,9567,1475565885336,3
1,Linearaccel,1.6823587,1.6904664,-0.13226795,0,9618,1475565885387,3
1,Linearaccel,-0.64101505,1.5585694,-0.01043272,0,9668,1475565885437,3
1,Linearaccel,0.7594576,0.32267857,-0.31053948,0,9718,1475565885487,3
1,Linearaccel,0.74681187,0.47967792,-0.19363809,0,9769,1475565885538,3
1,Linearaccel,-1.0584583,0.14955854,0.010507822,0,9819,1475565885588,3
1,Linearaccel,-1.3763428,-0.9940002,-0.22364187,0,9869,1475565885638,3
1,Linearaccel,-1.1364775,-1.0822926,-0.026190042,0,9920,1475565885689,3
