tag, type, x, y, z, ad1, time, real_time, acc
1,Linearaccel,3.3666592,6.5107207,-2.9547186,0,17362,1475565963770,3
1,Linearaccel,3.4700184,10.410326,-3.0674312,0,17412,1475565963820,3
1,Linearaccel,3.0804293,11.579088,-2.573133,0,17463,1475565963871,3
1,Linearaccel,3.1831307,8.374924,-1.9201276,0,17513,1475565963921,3
1,Linearaccel,9.9984665,-2.6668763,-3.3908002,0,17563,1475565963971,3
1,Linearaccel,15.1518135,-13.5057,-2.7764003,0,17614,1475565964022,3
1,Linearaccel,4.839166,-13.67882,-5.364097,0,17664,1475565964072,3
1,Linearaccel,-6.144497,-7.4211917,-4.6108055,0,17715,1475565964123,3
1,Linearaccel,-11.105542,-0.6403012,-3.8977306,0,17765,1475565964173,3
1,Linearaccel,-12.762412,1.2405825,-3.6066759,0,17815,1475565964223,3
1,Linearaccel,-10.427418,1.2283015,-2.890046,0,17866,1475565964274,3
1,Linearaccel,-6.7932196,-1.0494533,-1.3505346,0,17916,1475565964324,3
1,Linearaccel,-2.1437464,-10.434202,-3.6646821,0,17966,1475565964374,3
1,Linearaccel,13.550245,-12.413033,-5.9180427,0,18017,1475565964425,3
1,Linearaccel,11.867352,-9.438595,-3.1414502,0,18067,1475565964475,3
1,Linearaccel,6.936499,2.875239,-4.2971506,0,18117,1475565964525,3
1,Linearaccel,3.8218646,7.449841,-2.1174183,0,18168,1475565964576,3
1,Linearaccel,3.7136776,10.428894,-3.1222446,0,18218,1475565964626,3
1,Linearaccel,3.0134373,11.410412,-2.9524777,0,18268,1475565964676,3
1,Linearaccel,4.1565485,6.819231,-2.4806566,0,18319,1475565964727,3
1,Linearaccel,13.312643,-8.61335,-4.857861,0,18369,1475565964777,3
1,Linearaccel,12.977457,-13.073924,-2.7252152,0,18419,1475565964827,3
1,Linearaccel,-0.46249127,-11.366383,-5.79644,0,18470,1475565964878,3
1,Linearaccel,-11.256626,-1.9213848,-4.2387943,0,18520,1475565964928,3
1,Linearaccel,-13.051795,2.2828422,-1.7835944,0,18571,1475565964979,3
1,Linearaccel,-11.28946,3.6829057,-1.7294403,0,18621,1475565965029,3
1,Linearaccel,-7.224296,0.34951591,0.2654599,0,18671,1475565965079,3
1,Linearaccel,-3.0203,-6.729556,-0.4032811,0,18722,1475565965130,3
1,Linearaccel,5.3131022,-12.096114,-2.722428,0,18772,1475565965180,3
1,Linearaccel,12.45218,-11.99052,-3.4262958,0,18822,1475565965230,3
1,Linearaccel,9.791199,-6.4351773,-5.125187,0,18873,1475565965281,3
1,Linearaccel,5.927094,3.0642338,-4.253474,0,18923,1475565965331,3
1,Linearaccel,4.84664,9.168917,-4.159957,0,18973,1475565965381,3
1,Linearaccel,4.4787245,12.870447,-3.6301813,0,19024,1475565965432,3
1,Linearaccel,4.9623613,9.612976,-3.4194095,0,19074,1475565965482,3
1,Linearaccel,10.151531,-1.636229,-3.399112,0,19124,1475565965532,3
1,Linearaccel,14.224897,-12.681881,-2.2988753,0,19175,1475565965583,3
1,Linearaccel,7.3662868,-12.706434,-3.4129233,0,19225,1475565965633,3
1,Linearaccel,-2.7803562,-8.935625,-3.337461,0,19276,1475565965684,3
1,Linearaccel,-8.901155,-2.0461445,-2.1851103,0,19326,1475565965734,3
1,Linearaccel,-11.888588,2.3005328,-1.541238,0,19376,1475565965784,3
1,Linearaccel,-11.937406,4.0108,-1.0272007,0,19427,1475565965835,3
1,Linearaccel,-8.129931,0.9424901,-0.93305624,0,19477,1475565965885,3
1,Linearaccel,-2.8717303,-8.744557,-3.1704166,0,19527,1475565965935,3
1,Linearaccel,11.661029,-12.163704,-6.271735,0,19578,1475565965986,3
1,Linearaccel,14.719676,-11.5084,-6.0260386,0,19628,1475565966036,3
1,Linearaccel,9.9167795,-0.24968195,-4.8857255,0,19678,1475565966086,3
1,Linearaccel,5.533158,7.026784,-3.4502168,0,19729,1475565966137,3
1,Linearaccel,4.0519414,10.492316,-3.2186632,0,19779,1475565966187,3
1,Linearaccel,3.9813387,10.951758,-2.614102,0,19829,1475565966237,3
1,Linearaccel,2.360324,8.093337,-2.0663009,0,19880,1475565966288,3
1,Linearaccel,8.597556,-3.4834838,-3.3447342,0,19930,1475565966338,3
1,Linearaccel,14.671057,-12.8855,-1.6859231,0,19980,1475565966388,3
1,Linearaccel,6.6850605,-12.8708725,-2.2323833,0,20031,1475565966439,3
1,Linearaccel,-2.9916353,-7.0819855,-2.363691,0,20081,1475565966489,3
1,Linearaccel,-8.299217,0.06850815,-2.5522168,0,20132,1475565966540,3
1,Linearaccel,-9.965818,3.8788261,-2.2873716,0,20182,1475565966590,3
1,Linearaccel,-11.336397,2.9479885,-1.8427346,0,20232,1475565966640,3
1,Linearaccel,-8.559864,0.1259265,-2.103372,0,20283,1475565966691,3
1,Linearaccel,-4.1112976,-9.142281,-5.3006144,0,20333,1475565966741,3
1,Linearaccel,12.193382,-12.409918,-9.183019,0,20383,1475565966791,3
1,Linearaccel,14.026182,-10.510834,-5.756998,0,20434,1475565966842,3
1,Linearaccel,8.336977,0.049354553,-4.6143928,0,20484,1475565966892,3
1,Linearaccel,4.365237,6.5779204,-3.7812636,0,20534,1475565966942,3
1,Linearaccel,3.3453207,10.008634,-2.9215975,0,20585,1475565966993,3
1,Linearaccel,3.2737093,10.523815,-3.2856867,0,20635,1475565967043,3
1,Linearaccel,3.160201,8.046095,-1.9605033,0,20685,1475565967093,3
1,Linearaccel,10.6599045,-4.2954464,-3.1590965,0,20736,1475565967144,3
1,Linearaccel,12.360169,-13.028909,-1.796169,0,20786,1475565967194,3
1,Linearaccel,4.5477953,-12.803228,-2.196105,0,20836,1475565967244,3
1,Linearaccel,-4.9836226,-6.414697,-4.5229025,0,20887,1475565967295,3
1,Linearaccel,-9.543673,0.7441745,-3.4103847,0,20937,1475565967345,3
1,Linearaccel,-12.90071,3.7402458,-3.0497055,0,20988,1475565967396,3
1,Linearaccel,-11.338181,2.8459868,-3.299723,0,21038,1475565967446,3
1,Linearaccel,-7.1043787,-2.7862668,-3.0773413,0,21088,1475565967496,3
1,Linearaccel,-2.0403872,-11.892578,-3.3036168,0,21139,1475565967547,3
1,Linearaccel,14.699728,-12.274839,-7.7543373,0,21189,1475565967597,3
1,Linearaccel,11.659179,-5.690371,-4.8150725,0,21239,1475565967647,3
1,Linearaccel,7.588163,3.367128,-4.5612035,0,21290,1475565967698,3
1,Linearaccel,4.6539726,9.097313,-3.8944547,0,21340,1475565967748,3
1,Linearaccel,4.0878787,11.6004,-3.1162426,0,21390,1475565967798,3
1,Linearaccel,2.9706664,10.504248,-3.231749,0,21441,1475565967849,3
1,Linearaccel,5.1663814,5.3931007,-2.832172,0,21491,1475565967899,3
1,Linearaccel,15.485093,-11.964079,-6.168515,0,21541,1475565967949,3
1,Linearaccel,12.179006,-13.42631,-2.8347218,0,21592,1475565968000,3
1,Linearaccel,-1.8398442,-10.8795185,-4.542705,0,21642,1475565968050,3
1,Linearaccel,-11.83909,-1.9827409,-3.3314548,0,21693,1475565968101,3
1,Linearaccel,-12.149541,0.680429,-1.9855242,0,21743,1475565968151,3
1,Linearaccel,-10.99096,-2.4208117,-0.7834506,0,21793,1475565968201,3
1,Linearaccel,-7.107744,-2.604096,-0.6962551,0,21844,1475565968252,3
1,Linearaccel,0.195822,-10.926056,-1.543208,0,21894,1475565968302,3
1,Linearaccel,15.847228,-12.112742,-5.1658154,0,21944,1475565968352,3
1,Linearaccel,13.669521,-7.0618167,-2.8232164,0,21995,1475565968403,3
1,Linearaccel,8.362967,1.1016979,-3.9274075,0,22045,1475565968453,3
1,Linearaccel,5.755225,5.630139,-3.0570383,0,22095,1475565968503,3
1,Linearaccel,5.7130227,11.035458,-3.24371,0,22146,1475565968554,3
1,Linearaccel,4.3919353,11.345842,-3.177287,0,22196,1475565968604,3
1,Linearaccel,6.448822,7.526213,-3.1206343,0,22246,1475565968654,3
1,Linearaccel,16.1568,-8.950678,-6.9822664,0,22297,1475565968705,3
1,Linearaccel,13.843936,-12.619205,-3.672487,0,22347,1475565968755,3
1,Linearaccel,1.566364,-11.30512,-5.3998733,0,22397,1475565968805,3
1,Linearaccel,-9.255716,-3.9180627,-4.953526,0,22448,1475565968856,3
1,Linearaccel,-13.278447,0.86759424,-2.0287685,0,22498,1475565968906,3
1,Linearaccel,-13.734697,2.7786808,0.8908014,0,22549,1475565968957,3
1,Linearaccel,-8.9213705,0.79558516,0.7792495,0,22599,1475565969007,3
1,Linearaccel,-2.847932,-8.558745,1.0766106,0,22649,1475565969057,3
1,Linearaccel,11.054626,-11.998411,-3.319088,0,22700,1475565969108,3
1,Linearaccel,17.158377,-11.943187,-1.0901899,0,22750,1475565969158,3
1,Linearaccel,12.006654,-4.009534,-3.5280976,0,22800,1475565969208,3
1,Linearaccel,6.9927626,4.97458,-2.610561,0,22851,1475565969259,3
1,Linearaccel,6.267241,9.762125,-3.1006122,0,22901,1475565969309,3
1,Linearaccel,7.9070234,13.418999,-2.5715652,0,22951,1475565969359,3
1,Linearaccel,6.497387,10.118735,-2.590507,0,23002,1475565969410,3
1,Linearaccel,9.766731,2.6271372,-2.0066252,0,23052,1475565969460,3
1,Linearaccel,17.568165,-12.577242,-2.204186,0,23102,1475565969510,3
1,Linearaccel,9.064407,-12.661675,-1.6946428,0,23153,1475565969561,3
1,Linearaccel,-4.9661846,-7.8434114,-3.1970253,0,23203,1475565969611,3
1,Linearaccel,-12.776705,-0.21377373,-1.4277902,0,23253,1475565969661,3
1,Linearaccel,-14.340971,1.6349702,-0.49928606,0,23304,1475565969712,3
1,Linearaccel,-11.120749,-3.5757766,-0.2403194,0,23354,1475565969762,3
1,Linearaccel,-4.7250752,-6.2480283,-1.7873367,0,23405,1475565969813,3
1,Linearaccel,6.2924285,-12.069384,-4.888093,0,23455,1475565969863,3
1,Linearaccel,17.794231,-11.85965,-5.440419,0,23505,1475565969913,3
1,Linearaccel,13.689465,-3.0287375,-4.9268913,0,23556,1475565969964,3
1,Linearaccel,8.655659,6.63127,-3.9579208,0,23606,1475565970014,3
1,Linearaccel,6.453865,9.331938,-3.2413185,0,23656,1475565970064,3
1,Linearaccel,6.7431946,11.2317505,-3.1941855,0,23707,1475565970115,3
1,Linearaccel,4.730724,8.471283,-2.4826438,0,23757,1475565970165,3
1,Linearaccel,8.551845,-0.692605,-2.7669084,0,23807,1475565970215,3
1,Linearaccel,15.9697485,-12.731531,-1.4279895,0,23858,1475565970266,3
1,Linearaccel,7.99856,-12.678191,-2.0316463,0,23908,1475565970316,3
1,Linearaccel,-3.7657313,-6.69145,-1.931596,0,23958,1475565970366,3
1,Linearaccel,-9.454081,0.83918715,-1.4178226,0,24009,1475565970417,3
1,Linearaccel,-11.039247,3.5680947,-1.5543902,0,24059,1475565970467,3
1,Linearaccel,-12.132589,1.0537586,-1.0953649,0,24110,1475565970518,3
1,Linearaccel,-7.748336,-1.7771206,-1.623721,0,24160,1475565970568,3
1,Linearaccel,-1.6484262,-11.807537,-5.689256,0,24210,1475565970618,3
1,Linearaccel,16.060694,-12.238853,-7.3741345,0,24261,1475565970669,3
1,Linearaccel,13.540786,-8.6237545,-5.4049425,0,24311,1475565970719,3
1,Linearaccel,8.38897,4.0990405,-3.4916904,0,24361,1475565970769,3
1,Linearaccel,5.3679786,9.271011,-2.4364307,0,24412,1475565970820,3
1,Linearaccel,6.979058,13.565384,-2.5762923,0,24462,1475565970870,3
1,Linearaccel,5.2681494,11.73007,-3.3421707,0,24512,1475565970920,3
1,Linearaccel,6.499417,3.8557749,-2.4212666,0,24563,1475565970971,3
1,Linearaccel,16.443562,-13.062086,-3.8560774,0,24613,1475565971021,3
1,Linearaccel,10.131129,-13.047916,-1.8693436,0,24663,1475565971071,3
1,Linearaccel,-3.7112038,-7.8035746,-2.9927292,0,24714,1475565971122,3
1,Linearaccel,-11.138412,2.4902692,-1.3389821,0,24764,1475565971172,3
1,Linearaccel,-12.756222,3.8120499,-0.8105931,0,24814,1475565971222,3
1,Linearaccel,-14.20302,1.0110049,-1.487523,0,24865,1475565971273,3
1,Linearaccel,-8.924952,-1.8597236,-1.6568924,0,24915,1475565971323,3
1,Linearaccel,-1.6133611,-12.258352,-6.942168,0,24966,1475565971374,3
1,Linearaccel,16.649769,-12.514513,-7.5765934,0,25016,1475565971424,3
1,Linearaccel,11.657233,-6.7334914,-5.4597015,0,25066,1475565971474,3
1,Linearaccel,6.5507064,3.677373,-4.3830824,0,25117,1475565971525,3
1,Linearaccel,5.560619,8.941063,-3.6214437,0,25167,1475565971575,3
1,Linearaccel,7.0466175,12.430792,-3.1365309,0,25217,1475565971625,3
1,Linearaccel,4.8624115,10.829357,-2.9179263,0,25268,1475565971676,3
1,Linearaccel,6.2545805,3.693912,-2.4452224,0,25318,1475565971726,3
1,Linearaccel,16.23619,-13.19569,-3.7985766,0,25368,1475565971776,3
1,Linearaccel,9.09686,-13.392881,-2.5925384,0,25419,1475565971827,3
1,Linearaccel,-3.0283554,-8.706924,-3.1509,0,25469,1475565971877,3
1,Linearaccel,-9.916204,1.2137761,-2.1195633,0,25519,1475565971927,3
1,Linearaccel,-12.994729,3.8669147,-1.4670126,0,25570,1475565971978,3
1,Linearaccel,-13.738474,2.8323722,-2.09557,0,25620,1475565972028,3
1,Linearaccel,-8.692759,-2.049006,-0.9578824,0,25670,1475565972078,3
1,Linearaccel,-3.5769808,-12.142269,-5.839353,0,25721,1475565972129,3
1,Linearaccel,12.326803,-12.6587715,-8.972419,0,25771,1475565972179,3
1,Linearaccel,12.810095,-9.882977,-7.116262,0,25822,1475565972230,3
1,Linearaccel,8.46186,3.4746275,-5.436847,0,25872,1475565972280,3
1,Linearaccel,5.669858,8.951757,-4.2828574,0,25922,1475565972330,3
1,Linearaccel,7.2719398,12.505517,-3.6297565,0,25973,1475565972381,3
1,Linearaccel,5.5076575,10.9812,-3.1035974,0,26023,1475565972431,3
1,Linearaccel,5.768811,5.5021853,-2.7367568,0,26073,1475565972481,3
1,Linearaccel,14.867802,-11.996014,-4.6993217,0,26124,1475565972532,3
1,Linearaccel,10.0584345,-13.676657,-3.2740195,0,26174,1475565972582,3
1,Linearaccel,-1.3823347,-11.014075,-3.5118785,0,26224,1475565972632,3
1,Linearaccel,-9.413395,-1.0673199,-2.753901,0,26275,1475565972683,3
1,Linearaccel,-10.529484,2.6930199,-1.9149804,0,26325,1475565972733,3
1,Linearaccel,-11.330856,1.5648189,-1.4919131,0,26375,1475565972783,3
1,Linearaccel,-8.559321,-2.5026674,-1.7358973,0,26426,1475565972834,3
1,Linearaccel,-4.76099,-8.881667,-2.9548283,0,26476,1475565972884,3
1,Linearaccel,6.4093037,-12.930941,-8.3307,0,26526,1475565972934,3
1,Linearaccel,14.507889,-11.997646,-5.3495927,0,26577,1475565972985,3
1,Linearaccel,10.0027895,-1.6789422,-5.432793,0,26627,1475565973035,3
1,Linearaccel,6.235588,7.252777,-3.1877337,0,26678,1475565973086,3
1,Linearaccel,6.028432,11.149028,-3.2895699,0,26728,1475565973136,3
1,Linearaccel,3.8485975,11.988804,-3.1904128,0,26778,1475565973186,3
1,Linearaccel,3.4059887,8.298313,-1.9181716,0,26829,1475565973237,3
1,Linearaccel,12.39594,-8.691706,-5.603299,0,26879,1475565973287,3
1,Linearaccel,9.832257,-13.318685,-3.2560532,0,26929,1475565973337,3
1,Linearaccel,-1.381856,-10.381351,-3.4641652,0,26980,1475565973388,3
1,Linearaccel,-8.482216,0.3520379,-1.9580162,0,27030,1475565973438,3
1,Linearaccel,-8.811773,4.7862506,-1.3968647,0,27080,1475565973488,3
1,Linearaccel,-8.576027,4.4403443,0.27449286,0,27131,1475565973539,3
1,Linearaccel,-7.0616326,1.5820851,-1.3648582,0,27181,1475565973589,3
1,Linearaccel,-5.0216165,-3.9435763,-2.2978618,0,27231,1475565973639,3
1,Linearaccel,1.5515059,-12.888355,-6.50165,0,27282,1475565973690,3
1,Linearaccel,12.799132,-12.793264,-5.4799924,0,27332,1475565973740,3
1,Linearaccel,9.279967,-6.7124906,-4.7941775,0,27382,1475565973790,3
1,Linearaccel,5.280968,3.0928106,-2.963714,0,27433,1475565973841,3
1,Linearaccel,4.6212416,7.1479583,-3.5881572,0,27483,1475565973891,3
1,Linearaccel,5.751697,12.118847,-3.2833426,0,27534,1475565973942,3
1,Linearaccel,5.288234,10.700389,-3.2820342,0,27584,1475565973992,3
1,Linearaccel,7.272134,4.2863054,-3.5550222,0,27634,1475565974042,3
1,Linearaccel,15.974081,-12.041723,-6.617486,0,27685,1475565974093,3
1,Linearaccel,11.4988365,-13.32795,-6.2735314,0,27735,1475565974143,3
1,Linearaccel,2.88618,-10.503771,-3.8155546,0,27785,1475565974193,3
1,Linearaccel,-5.7263474,-2.7473474,-3.263102,0,27836,1475565974244,3
1,Linearaccel,-9.972988,0.92037916,-1.9903547,0,27886,1475565974294,3
1,Linearaccel,-11.630916,3.7143888,-0.112071514,0,27936,1475565974344,3
1,Linearaccel,-8.9943075,-1.3965812,0.58547676,0,27987,1475565974395,3
1,Linearaccel,-3.2744434,-11.015252,0.093618155,0,28037,1475565974445,3
1,Linearaccel,10.973934,-12.603206,-2.9021568,0,28087,1475565974495,3
1,Linearaccel,12.287484,-12.443067,-4.0700846,0,28138,1475565974546,3
1,Linearaccel,10.379803,-2.592957,-7.038536,0,28188,1475565974596,3
1,Linearaccel,7.6442065,4.1641674,-5.2392282,0,28239,1475565974647,3
1,Linearaccel,5.9396,7.1500874,-4.7015696,0,28289,1475565974697,3
1,Linearaccel,5.6690884,9.875559,-2.536734,0,28339,1475565974747,3
1,Linearaccel,5.69812,8.254454,-1.6761383,0,28390,1475565974798,3
1,Linearaccel,8.423468,1.4548507,-1.916032,0,28440,1475565974848,3
1,Linearaccel,15.668071,-12.612993,-3.6635108,0,28490,1475565974898,3
1,Linearaccel,8.561415,-13.028439,-3.8665771,0,28541,1475565974949,3
1,Linearaccel,-0.8951173,-11.593491,-1.5345249,0,28591,1475565974999,3
1,Linearaccel,-9.22122,-1.3339186,-0.019039154,0,28641,1475565975049,3
1,Linearaccel,-12.748918,3.121035,0.5437095,0,28692,1475565975100,3
1,Linearaccel,-12.719248,0.02504301,-1.0808645,0,28742,1475565975150,3
1,Linearaccel,-7.143738,-4.8584037,-2.8165665,0,28792,1475565975200,3
1,Linearaccel,-0.18723005,-12.674839,-6.0276785,0,28843,1475565975251,3
1,Linearaccel,14.0988865,-12.895934,-8.149258,0,28893,1475565975301,3
1,Linearaccel,13.542731,-7.468279,-6.659499,0,28943,1475565975351,3
1,Linearaccel,7.166528,3.3794222,-5.2005806,0,28994,1475565975402,3
1,Linearaccel,4.2904377,7.393017,-3.9664629,0,29044,1475565975452,3
1,Linearaccel,6.1115565,8.814915,-3.2608564,0,29095,1475565975503,3
1,Linearaccel,5.1911874,8.245951,-3.394568,0,29145,1475565975553,3
1,Linearaccel,4.9447603,5.2856207,-1.8033607,0,29195,1475565975603,3
1,Linearaccel,15.269056,-11.172762,-4.7516165,0,29246,1475565975654,3
1,Linearaccel,10.185558,-13.2698145,-2.7354572,0,29296,1475565975704,3
1,Linearaccel,-0.36654377,-11.432081,-3.6840467,0,29346,1475565975754,3
1,Linearaccel,-6.9825745,-1.1270518,-3.2200618,0,29397,1475565975805,3
1,Linearaccel,-11.500589,6.255919,-2.3013163,0,29447,1475565975855,3
1,Linearaccel,-10.167152,5.32785,-2.068162,0,29497,1475565975905,3
1,Linearaccel,-7.971201,4.084605,-1.4188554,0,29548,1475565975956,3
1,Linearaccel,-5.0497046,-4.6900373,-3.3293967,0,29598,1475565976006,3
1,Linearaccel,5.550407,-12.840213,-8.841434,0,29648,1475565976056,3
1,Linearaccel,14.138494,-12.3811245,-6.605729,0,29699,1475565976107,3
1,Linearaccel,9.318063,-4.29094,-5.36667,0,29749,1475565976157,3
1,Linearaccel,4.5724106,3.5503101,-3.5031624,0,29799,1475565976207,3
1,Linearaccel,5.0458097,9.203909,-3.146395,0,29850,1475565976258,3
1,Linearaccel,5.2163396,12.505256,-2.6831555,0,29900,1475565976308,3
1,Linearaccel,3.7957156,11.042223,-1.8984308,0,29951,1475565976359,3
1,Linearaccel,9.963868,-0.94473267,-3.326331,0,30001,1475565976409,3
1,Linearaccel,15.011253,-13.525385,-1.7533085,0,30051,1475565976459,3
1,Linearaccel,3.6904087,-13.418452,-4.415075,0,30102,1475565976510,3
1,Linearaccel,-6.1541595,-5.596772,-4.383652,0,30152,1475565976560,3
1,Linearaccel,-9.89452,2.5920978,-2.7215033,0,30202,1475565976610,3
1,Linearaccel,-12.39165,3.96525,-1.7007703,0,30253,1475565976661,3
1,Linearaccel,-10.851486,3.3109007,-1.2563168,0,30303,1475565976711,3
1,Linearaccel,-7.374055,-6.8282065,-3.4523196,0,30353,1475565976761,3
1,Linearaccel,2.9403105,-12.862837,-9.5663595,0,30404,1475565976812,3
1,Linearaccel,16.736403,-12.5298195,-6.761897,0,30454,1475565976862,3
1,Linearaccel,11.814242,-3.1028996,-4.9113226,0,30504,1475565976912,3
1,Linearaccel,7.708208,5.8553543,-3.638709,0,30555,1475565976963,3
1,Linearaccel,6.344599,10.079279,-3.0821123,0,30605,1475565977013,3
1,Linearaccel,6.8234572,10.833428,-3.3343048,0,30655,1475565977063,3
1,Linearaccel,6.460818,7.005812,-3.3662124,0,30706,1475565977114,3
1,Linearaccel,15.6721115,-9.479656,-5.836938,0,30756,1475565977164,3
1,Linearaccel,9.754733,-13.461489,-3.2483945,0,30807,1475565977215,3
1,Linearaccel,-1.2079227,-12.4381695,-5.815,0,30857,1475565977265,3
1,Linearaccel,-9.029886,-2.0997143,-2.996718,0,30907,1475565977315,3
1,Linearaccel,-11.089238,3.8101478,-1.6159035,0,30958,1475565977366,3
1,Linearaccel,-10.727846,4.9183006,-1.1548085,0,31008,1475565977416,3
1,Linearaccel,-7.0034237,-0.73335314,-1.2655951,0,31058,1475565977466,3
1,Linearaccel,-2.8105521,-10.365111,-2.4279768,0,31109,1475565977517,3
1,Linearaccel,8.278985,-12.838097,-5.888105,0,31159,1475565977567,3
1,Linearaccel,14.155979,-12.351863,-3.9855433,0,31209,1475565977617,3
1,Linearaccel,10.986618,-3.0209403,-3.6690567,0,31260,1475565977668,3
1,Linearaccel,5.9676566,4.414669,-1.9503343,0,31310,1475565977718,3
1,Linearaccel,4.7635155,7.791828,-2.9757218,0,31360,1475565977768,3
1,Linearaccel,4.3693495,10.093728,-2.884532,0,31411,1475565977819,3
1,Linearaccel,3.4100676,8.702154,-3.035288,0,31461,1475565977869,3
1,Linearaccel,9.267029,0.30892467,-4.1636257,0,31512,1475565977920,3
1,Linearaccel,17.186216,-13.096309,-4.3792734,0,31562,1475565977970,3
1,Linearaccel,6.3210344,-13.040582,-4.669595,0,31612,1475565978020,3
1,Linearaccel,-4.5342293,-7.970668,-3.4720747,0,31663,1475565978071,3
1,Linearaccel,-12.975904,0.18105793,-0.7694757,0,31713,1475565978121,3
1,Linearaccel,-14.117787,3.3466187,-0.887785,0,31763,1475565978171,3
1,Linearaccel,-9.422703,-1.1066837,-0.23307782,0,31814,1475565978222,3
1,Linearaccel,-3.3790972,-7.18874,-0.74331796,0,31864,1475565978272,3
1,Linearaccel,4.951049,-12.760956,-1.909219,0,31914,1475565978322,3
1,Linearaccel,13.079389,-12.847328,-2.3378549,0,31965,1475565978373,3
1,Linearaccel,11.507578,-4.070107,-4.369435,0,32015,1475565978423,3
1,Linearaccel,6.966717,4.5006466,-1.3865553,0,32065,1475565978473,3
1,Linearaccel,5.9008083,7.0779734,-1.7406051,0,32116,1475565978524,3
1,Linearaccel,6.619771,11.26084,-1.0512234,0,32166,1475565978574,3
1,Linearaccel,5.5986753,8.095533,-0.6304761,0,32216,1475565978624,3
1,Linearaccel,14.55809,-7.2486567,-4.9163303,0,32267,1475565978675,3
1,Linearaccel,13.224243,-12.923464,-2.3642638,0,32317,1475565978725,3
1,Linearaccel,0.19040084,-12.1947975,-5.18768,0,32368,1475565978776,3
1,Linearaccel,-7.295683,-2.2817545,-3.1997905,0,32418,1475565978826,3
1,Linearaccel,-11.462353,3.9379635,-0.7272235,0,32468,1475565978876,3
1,Linearaccel,-13.444866,3.083085,0.71179557,0,32519,1475565978927,3
1,Linearaccel,-9.163794,-0.9647331,-0.12859717,0,32569,1475565978977,3
1,Linearaccel,-4.3308034,-9.50355,-1.6899067,0,32619,1475565979027,3
1,Linearaccel,10.167924,-12.6779,-8.066542,0,32670,1475565979078,3
1,Linearaccel,15.6767235,-10.396633,-4.6986756,0,32720,1475565979128,3
1,Linearaccel,11.673649,0.8714571,-3.7049484,0,32770,1475565979178,3
1,Linearaccel,8.236835,8.870963,-1.6603152,0,32821,1475565979229,3
1,Linearaccel,8.628287,12.767775,-1.3663187,0,32871,1475565979279,3
1,Linearaccel,7.0197287,11.117046,-2.0701652,0,32921,1475565979329,3
1,Linearaccel,10.375476,-0.48581457,-2.8724856,0,32972,1475565979380,3
1,Linearaccel,15.862451,-13.052478,-3.4041352,0,33022,1475565979430,3
1,Linearaccel,4.4790382,-13.014973,-3.0390167,0,33072,1475565979480,3
1,Linearaccel,-5.7413516,-5.3929133,-1.7306061,0,33123,1475565979531,3
1,Linearaccel,-12.661455,2.4796505,-1.7678456,0,33173,1475565979581,3
1,Linearaccel,-13.100466,4.201377,-2.304134,0,33224,1475565979632,3
1,Linearaccel,-10.528936,2.1594477,-1.6285967,0,33274,1475565979682,3
1,Linearaccel,-6.067733,-8.216881,-3.1685674,0,33324,1475565979732,3
1,Linearaccel,3.9120934,-12.72982,-6.475475,0,33375,1475565979783,3
1,Linearaccel,15.4897175,-12.593254,-5.1782217,0,33425,1475565979833,3
1,Linearaccel,12.151244,-4.566473,-4.9089413,0,33475,1475565979883,3
1,Linearaccel,8.604078,5.277481,-3.2264318,0,33526,1475565979934,3
1,Linearaccel,8.081781,11.347145,-2.03553,0,33576,1475565979984,3
1,Linearaccel,6.547859,12.747644,-2.7410738,0,33626,1475565980034,3
1,Linearaccel,4.785519,8.610729,-1.154535,0,33677,1475565980085,3
1,Linearaccel,15.396406,-9.316216,-3.5622628,0,33727,1475565980135,3
1,Linearaccel,13.061926,-13.282995,-2.0118606,0,33777,1475565980185,3
1,Linearaccel,-2.638291,-11.578159,-4.4394326,0,33828,1475565980236,3
1,Linearaccel,-11.504917,-2.216113,-2.2150316,0,33878,1475565980286,3
1,Linearaccel,-13.343835,2.8517036,-0.86816156,0,33929,1475565980337,3
1,Linearaccel,-11.810276,3.0581594,-0.80770636,0,33979,1475565980387,3
1,Linearaccel,-6.341178,-4.6614776,-1.5281222,0,34029,1475565980437,3
1,Linearaccel,-1.077033,-12.75721,-5.6084766,0,34080,1475565980488,3
1,Linearaccel,12.099318,-12.902733,-6.6912627,0,34130,1475565980538,3
1,Linearaccel,10.410359,-8.36574,-5.2135487,0,34180,1475565980588,3
1,Linearaccel,7.51686,4.098892,-3.6721287,0,34231,1475565980639,3
1,Linearaccel,6.185376,9.129396,-2.4263313,0,34281,1475565980689,3
1,Linearaccel,7.6736927,12.114817,-2.000284,0,34331,1475565980739,3
1,Linearaccel,4.5391226,9.255857,-1.7337879,0,34382,1475565980790,3
1,Linearaccel,10.090279,-4.141941,-3.6484923,0,34432,1475565980840,3
1,Linearaccel,12.799854,-13.171931,-3.1322231,0,34482,1475565980890,3
1,Linearaccel,0.96591973,-12.704151,-4.0942655,0,34533,1475565980941,3
1,Linearaccel,-6.62132,-3.8883886,-3.14367,0,34583,1475565980991,3
1,Linearaccel,-10.487656,3.2198358,-2.448009,0,34633,1475565981041,3
1,Linearaccel,-11.552353,5.9860578,-2.4656434,0,34684,1475565981092,3
1,Linearaccel,-9.935997,4.7842965,-2.2133942,0,34734,1475565981142,3
